Xtf_id,Name,Zip,Place,Operator,Contact,OperatorAddress,Phone,Web,Mail,BeginningOfOperation,Power,Energy,HouseConnections,NetLength,EnergySource1,EnergySource2,PositionAccuracy,x,y
tn806,Heizgenossenschaft Affeltrangen,9556,Affeltrangen,Heizgenossenschaft Affeltrangen,c/o Roger Holenstein,Hintere Bahnhofstrasse 2A,0719186020,https://www.affeltrangen.ch/public/upload/assets/78/Schlussbericht_2000-Watt-Gemeinde_Affeltrangen.pdf,,2012,,990,,,5,,103,2720164.6999999993,1264989.6000000015
tn807,Krattiger Holzbau AG,8580,Amriswil,Krattiger Holzbau AG,Krattiger Holzbau AG,Sommeristrasse 28,0714140151,https://krattigerholzbau.ch/,info@krattigerholzbau.ch,2007,,,,,5,,103,2739639.8000000007,1268877
tn808,Wärmeverbund Amriswil Egelmoos,8580,Amriswil,Regio Energie Amriswil,Sekuntdarschule Egelmoos,Egelmoosstrasse 20,0714111464,https://www.rea.swiss/angebot/rea-waerme/,hwegelmoos@schuleamriswil.ch,2007,0.9,2100,11,1.75,5,2,103,2739543.6999999993,1267967.1999999993
tn809,Wärmeverbund AMS Arbon-Steinach-Roggwil,9320,Arbon,Arbon Energie AG,Arbon Energie AG,Salwiesenstrasse 1,0714476262,https://www.kempter-partner.ch/referenzen/oeffentliche-bauten/waermeverbund-ams-arbon-steinach-roggwil/,info@kempter-partner.ch,2017,18,,,6.8,15,8,103,2750102,1263738.5
tn810,Fernwärme hebbag AG / Fischingen,8362,Balterswil,Hebbag AG,Hebbag AG,Sägereistrasse 3,0714406640,https://www.hebbag.ch,info@hebbag.ch,2010,6.8,11100,132,6.5,5,,103,2713307.3000000007,1256953
tn811,Nahwärmeverbund Sattelbogen Bischofszell,9220,Bischofszell,Gemeinschaftsstiftung,Gemeinschaftsstiftung,Fabrikstrasse 14,0714223920,https://www.amstein-walthert.ch/referenzen/nahwaermeverbund-sattelbogen-bischofszell/,info@amstein-walthert.ch,2011,0.75,1500,,,5,,103,2735531,1262092.3000000007
tn812,"Wallenwil Gemeindehaus, Mosti",8360,Eschlikon TG,Gemeinde Eschlikon,Gemeinde Eschlikon,Wiesenstrasse 3,0719739911,https://www.schmid-energy.ch/files/attachments/Referenzdatenblatt_UTSL_40_Wallenwil.pdf,gemeinde@eschlikon.ch,2015,0.04,,,,6,,102,2714411.5,1257063
tn813,Holzschnitzelfeuerung Kloster Fischingen,8376,Fischingen,Verein Kloster Fischingen,Verein Kloster Fischingen,Haupstrasse,0719787277,https://www.klosterfischingen.ch,info@klosterfischingen.ch,2013,0.54,,,,5,,103,2715439,1252315
tn815,Wärmeverbund Herdern,8535,Herdern,P. Siegenthaler,Kurt Raschle GmbH,Brünnelackerstrasse 1 B<br />8545 Rickenbach Sulz,0523209040,https://www.heize.ch/index.php/waermeverbund-herdern/,info@raschle-gmbh.ch,2010,0.13,,8,,5,,103,2710810.3000000007,1274078.1000000015
tn816,Wärmeverbund Schloss Herdern,8535,Herdern,Verein Schloss Herdern,Verein Schloss Herdern,Schloss 1A,0527482828,https://www.schlossherdern.ch,administration@schlossherdern.ch,2017,1.05,2100,40,3,8,5,103,2710642.3000000007,1273641
tn817,Arbeitserziehungsanstalt Kalchrain,8536,Hüttwilen,Kanton Thurgau,Massnahmenzentrum Kalchrain,Kalchrain 154,0583458300,https://www.kalchrain.ch,aeakalchrain@kttg.ch,2000,1.75,2055,13,1.5,5,1,103,2709053,1274466.5
tn818,Alternswohnungen Nussbaumen,8537,Nussbaumen TG,Politische Gemeinde Hüttwilen,Gemeindeverwaltung,Kanzleiweg 4,0583460666,https://www.huettwilen.ch,info@huettwilen.ch,1997,0.33000001,630,6,0.30000001,5,,103,2704505.3000000007,1275864.5
tn819,Wärmeverbund Schulanlagen Romanshorn,8590,Romanshorn,Gemeinde Romanshorn,Primarschulgemeinde Romanshorn,Bahnhofstrasse 26,0714634077,https://www.primromanshorn.ch,sekretariat@primromanshorn.ch,2000,0.25,400,,,5,,103,2745586.1999999993,1269824.3999999985
tn824,"Kehrichtverbrennungsanlage Thurgau, Weinfelden",8570,Weinfelden,Verband KVA Thurgau,Verband KVA Thurgau,Rüteliholzstr. 5,0716269600,https://www.kvatg.ch,renzo.bartholet@kvatg.ch,1996,13,171000,1,4.3,16,,103,2727353.5,1268661.5
tn820,Fernheizung Schönenberg,9215,Schönenberg an der Thur,Holz- und Fernheizungsgenossenschaft Schönenberg,Holz- und Fernheizungsgenossenschaft Schönenberg,Hauptstrasse 11a,,,,1997,1.20500004,2170,16,2.79999995,5,,103,2732204.8999999985,1265657.6000000015
tn821,"Holzschnitzelheizung Schule Feldbach, Steckborn",8266,Steckborn,Gemeinde Steckborn,Schule Feldbach,Im Feldbach 5,,https://www.schulefeldbach.ch/index.php/news-archiv.html?year=2012&file=tl_files/content/Presse/2012_11_30/Bote%20vom%20Untersee%2030.11.2012.pdf,,2013,0,,,,5,2,103,2715397.8999999985,1280358.3000000007
tn822,Biotta G und BioFresh AG Tägerwilen,8274,Tägerwilen,Biotta AG,Markus Gschwandtner,Pflanzbergstrasse 8,0714664848,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,markus.gschwandtner@biotta.ch,2018,2,,,,5,,103,2727714.5,1279733.5
tn823,Wärmeverbund Tägerwilen,8274,Tägerwilen,Gemeinde Tägerwilen,Politische Gemeinde Tägerwilen,Postfach 141,0716668014,https://www.taegerwilen.ch,gemeinde-uhler@taegerwilen.ch,1999,0.49000001,837,7,0.40000001,5,,103,2727165,1279780.3999999985
tn825,Sägewerk Armin Brühwiler,8372,Wiezikon b. Sirnach,Sägewerk Armin Brühwiler,Brühwiler Sägewerk AG,Fischingerstrasse 2,0719771372,https://www.fensterholzag.ch/de/,info@fensterholzag.ch,,,,,,5,,103,2716224,1256205.3999999985
tn828,Wärmeverbund Brickermatte,6460,Altdorf,"Baudirektion Uri, Amt für Hochbau",Baudirektion Uri,Amt für Hochbau,0418752653,https://www.ur.ch,hochbauamt@ur.ch,1996,0.60000002,1500,5,1.79999995,5,,103,2692635.5,1192132.6999999993
tn814,Fernwärmering ARA,8500,Frauenfeld,Thurplus,Ulrich Trümpi,Gaswerkstrasse 13,0527242020,https://thurplus.ch,info@thurplus.ch,2016,8.25,16500,,,15,,103,2709478.1000000015,1270096
tn826,Heizwerk Uri Altdorf,6460,Altdorf,Heizwerk Uri AG,Heizwerk Uri AG,Hochweg 7 6468 Attinghausen,0418740999,https://www.heizwerk-uri.ch/index.php/home-heizwerk-uri-ag,,2015,8,26800,70,,5,1,103,2691658,1190354
tn617,Wärmeversorgung Rütimatt Ruswil,6017,Ruswil,SIGA Services AG,Marco Bächtold,Rütmattstrasse 7,0414966250,https://www.siga.swiss,marco.baechtold@siga.swiss,1999,0.245,363,4,0.15,5,,103,2653058.8000026657,1214504.2997009123
tn858,CAD Lucens,1522,Lucens,EBL,,"Mühlemattstrasse 6, 4410 Liestal",0800325000,https://www.energest.ch/fr/cad-chauffage-a-distance/,,,1.478,2081,,,5,,103,2554195.899997649,1172912.5996922904
tn892,Tagungszentrum "Roche Forum",6343,Buonas,Roche Forum Buonas AG,Roche Forum Buonas AG,Rischerstrasse,0417988686,https://www.roche.com,global.buonas@roche.com,2001,,,2,0.5,2,,103,2678073.1000000015,1221144.5
tn831,Wärmeverbund Realp,6491,Realp,Oeko Energie AG,Oeko Energie AG,Umfahrungsstrasse 26<br />6467 Schattdorf,0418740999,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,Othmar Zgraggen o.zgraggen@oekoenergieag.ch,2015,0.224,610,,,18,11,103,2681678,1161390
tn832,Überbauung Baumgärtli,6467,Schattdorf,c/o Verwaltung Arnold + Thalmann Architekten AG,Arnold + Thalmann Architekten AG,Im Mätteli 1,0418704656,https://www.atarch.ch,info@atarch.ch,2002,0.08,130,,,2,,103,2692374.3000000007,1191169.3000000007
tn833,Wärmeverbund Seedorf,6462,Seedorf,Kanton Uri,Amt für Hochbauten,Klausenstrasse 4<br />6460 Altdorf,,https://www.leplan.ch/de-ch/fuer-wen/heizung-lueftung/waermeverbund-seedorf.html,,2018,0.4,,,,11,,101,2689543.3999999985,1192885.3000000007
tn835,CAD Baulmes,1446,Baulmes,Baulmescad S.A.,Baulmescad S.A.,Hôtel de ville,0244591921,https://www.energil.ch/project/chauffage-a-distance-a-baulmes/,,2016,2,,,100,5,,103,2530312,1182308.6999999993
tn836,CAD Bavois,1372,Bavois,Commune de Bavois,Administration communale,,0244414643,,adm.bavois@vtx.ch,1991,,,6,0.30000001,2,5,101,2533346,1170647
tn837,CAD Belmont,1092,Belmont,Commune de Belmont,Commune de Belmont,Route d'Arnier 2,0217211721,https://www.belmont.ch,mail@belmont.ch,2014,0.45,,,,5,,103,2541724.3999999985,1152582.3000000007
tn840,BUCAD Bussigny,1030,Bussigny,Commune de Bussigny,Service des bâtiments,Rue St-Germain,0217061200,https://www.construire-bussigny.ch/bucad/construction-du-reseau-de-chauffage-a-distance,dcollet@bussigny.ch,2016,1,,,,5,2,103,2531857.3999999985,1156113.1000000015
tn1156,Wärmeverbund Zwischenbach,4466,Ormalingen,Ruepp AG,,Hemmikerstrasse 41,0619859020,https://www.rueppag.ch,info@rueppag.ch,,,,39,,5,,103,2633329.932423883,1257957.8121083898
tn844,Cricad SA,1023,Crissier,Cricad SA,Cricad SA,Ch. de Mongevon 23,0216376666,https://www.crissier.ch,,2002,6.67199993,36700,22,4.03000021,2,1,103,2533439.1000000015,1155728.8999999985
tn847,CAD La Tour-De-Peilz,1814,La Tour-de-Peilz,Groupe E,GROUPE E CAD LA TOUR-DE-PEILZ,La Maladaire,0263525317,https://www.groupe-e.ch/fr/nos-references-et-nos-clients?company=5&domain=155&categorie_de_produit=1,vente@groupe-e.ch,2015,8.9,,,7,10,,103,2556625.6999999993,1144176.8000000007
tn848,Réseau de chaleur Gymnase de Burier,1814,La-Tour-de-Peilz,Meier Tobler,Gymnase de Burier,Route de Chailly 170,,https://www.meiertobler.ch/fr/content/download/1515/file/Gymnase_de_Burier_fr.pdf,,2013,0,,,0.47,2,,103,2556913,1144473
tn1177,Chauffage à distance à bois des Safrières,2036,Corcelles-Cormondrèches,Commune de Corcelles-Cormondrèches,,,,,,2015,0.33,,,0.43,5,2,102,2557206.5580212083,1203651.501214315
tn850,Écoquartier Plaines du loup,1002,Lausanne,Ville de Lausanne,Direction des Services industriels,Place chauderon 23,0213158415,https://www.lausanne.ch/lausanne-en-bref/lausanne-demain/projet-metamorphose/le-projet/les-plaines-du-loup.html,metamorphose@lausanne.ch,2019,0,,,,12,,103,2537220.8999999985,1154525.3999999985
tn851,Réseau thermique EPFL,1015,Lausanne,EPFL,EPFL,Station 4,0216935222,http://dii-e.epfl.ch/cct.html,info@epfl.ch,2016,19,,,,10,2,103,2533466.3999999985,1152656
tn852,CAD Le Chenit,1347,Le Chenit,Sogebois SA,Sogebois SA,Rte du Canal 13,0218457377,https://solaragentur.ch/dokumente//solpr03/bois03.pdf,sogebois@bluewin.ch,,2.5,12500,,5,5,,103,2508166.8999999985,1162232.6000000015
tn853,Ecobois Le Lieu,1345,Le Lieu,Commune du Lieu,Commune du Lieu,Grand-Rue,0218411120,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,greffe@lelieu.ch,2015,1.6,,,,5,2,103,2511189.6000000015,1166924.6000000015
tn854,CAD Mont-sur-Lausanne,1052,Le Mont-sur-Lausanne,Groupe E,GROUPE E MONTJOIE,Ch. du Rionzi,0263525317,https://www.groupe-e.ch/fr/nos-references-et-nos-clients?company=5&domain=155&categorie_de_produit=1,vente@groupe-e.ch,2001,1.3,2000,8,,5,2,103,2537924.1999999993,1155369.6000000015
tn1222,Wärmeverbund Baselmattweg,4123,Allschwil,,,,,,,2015,0.978,,,,5,,101,2608118.7285571047,1267027.477808268
tn843,CAD Terre Sainte Coppet,1296,Coppet,Services Industriels de Terre Sainte,SITSE,Ch. Ballessert 3<br />1297 Founex,0227705656,https://www.sitse.ch,admin@sitse.ch,2017,1.75,3119,,,15,1,103,2503485.299994942,1130999.49968365
tn841,Carrouge,1084,Carrouge,,,,,https://www.energest.ch/fr/cad-chauffage-a-distance/,,,,,,,3,,101,2549117.9999973737,1161643.9996899688
tn897,Wohnüberbauung Mugerenmatt,6330,Cham,Stockwerkeigentümergemeinschaft,Stockwerkeigentümergemeinschaft,Mugerenmatt 21-33,,,,2002,,,,,2,,102,2678076.8000038983,1226470.4997033868
tn855,S.I. Grand-Mont,1052,Le Mont-sur-Lausanne,Gérance Caiani SA,Gérance Caiani SA,Ch. De Budron B 4A,0216521171,https://www.caianisa.ch,Jf.caiani@caianisa.ch,,,,,,14,,103,2538220.499996805,1158168.5996892413
tn868,Heizzentrale Schulhäuser Bitsch,3982,Bitsch,Gemeinde Bitsch,Gemeindeverwaltung Bitsch,Furkastrasse 88,0279271784,https://www.bitsch.ch/,info@bitsch.ch,,,,,,5,,102,2644444.600002328,1131748.799683886
tn861,CAD Pully,1009,Pully,Commune de Pully,Direction des travaux et des services industriels,Ch. de la Damataire 13,Plusd'extention,https://www.pully.ch,,2000,0.32,920,34,0.13,5,,103,2540005,1151842.5
tn870,CAD Crans-Montana,3963,Crans-Montana,Crans-Montana Energie SA,Commune de Crans-Montana,Rte des Sommets de Crans 25,0274811005,https://www.esr.ch/fr/simple/particuliers/produits/chaleur/detail/cad-crans-montana-2445,cmenergies@esr.ch,2017,0.8,,,,5,,103,2602867.3000000007,1128501.8000000007
tn872,Fernwärmenetz Ernen,3995,Ernen,energieregionGoms,energieregionGoms,Postfach 10<br />3985 Münster-Geschinen,0275270101,https://www.energieregiongoms.ch/index.php/projekte/item/20-warmwasser-aus-dem-furkatunnel,info@energieregiongoms.ch,2013,0.9,1250,,,5,,103,2654488.6999999993,1138796.8000000007
tn873,Fernwärmenetz Lax,3994,Lax,energieregionGoms,energieregionGoms,Postfach 10<br />3985 Münster-Geschinen,0275270101,https://www.energieregiongoms.ch/index.php/projekte/item/20-warmwasser-aus-dem-furkatunnel,info@energieregiongoms.ch,2012,0.26,400,,,5,,103,2652295.5,1137765.6999999993
tn874,CAD des Morasses,1920,Martigny,Sinergy Infrastructure SA,Ville de Martigny,Hôtel de Ville 1,0277212111,https://www.martigny.ch/fr/chauffage-distance-9676.html,,2013,,,,,2,5,102,2571667.3999999985,1105058.6000000015
tn875,CAD Martigny Ville,1920,Martigny,Sinergy Infrastructure SA,Ville de Martigny,Hôtel de Ville 1,0277212111,https://www.martigny.ch/fr/chauffage-distance-9676.html,,2013,36,47655,249,32,2,5,103,2572561.8999999985,1105354.5
tn842,CAD Caux,1824,Caux,Groupe E,Groupe E Celcius SA,Rue du Panorama 2,0263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2016,2.4,,,0.464,5,1,103,2561432.39999799,1142448.399686068
tn849,CAD Lausanne Tridel,1002,Lausanne,Ville de Lausanne,Direction des Services industriels,Place chauderon 23,0213158415,https://www.lausanne.ch/thematiques/services-industriels/les-sil/production/chauffage-a-distance.html,sil_cad_plansBT@lausanne.ch,2018,137,256768,,,16,,103,2539143.2999968464,1153928.6996883766
tn876,CAD Ottan,1920,Martigny,Sinergy Infrastructure SA,Ville de Martigny,Hôtel de Ville 1,0277212111,https://www.martigny.ch/fr/chauffage-distance-9676.html,,2013,,,,,5,2,102,2571259.1000000015,1106702.3000000007
tn877,CAD Vorzierz,1920,Martigny,Sinergy Infrastructure SA,Ville de Martigny,Hôtel de Ville 1,0277212111,https://www.martigny.ch/fr/chauffage-distance-9676.html,,2013,,,,,7,2,102,2572628.1999999993,1106376.3000000007
tn879,Anergienetz Naters,3904,Naters,EnAlpin,EnAlpin,Bahnhofplatz 1b<br />3930 Visp,0279457500,https://www.enalpin.ch/enalpin/fernwaerme/anergienetz-naters/,info@enalpin.com,2013,1.3,2000,14,,11,,102,2642112.3999999985,1130254.3000000007
tn880,Wärmeverbund Ornavasso,3904,Naters,Schulhaus Ornavasso,Lauber IWISA AG,Bahnhofstrasse 8,0279227777,https://www.lauber-iwisa.ch,info@lauber-iwisa.ch,2003,,,,,5,,103,2642168.5,1130790.3999999985
tn871,Wärmeverbund Eischoll,3943,Eischoll,Eischoll Energie AG,Eischoll Energie AG,Raazubiel,,https://www.schmid-energy.ch/files/pageflip/2014_1_focus_de/download/2014_1_focus_de.pdf,,2013,2,3000,90,3,5,,103,2625819.900001355,1127295.199683004
tn857,CAD Longirod,1261,Longirod,Longirod - CAD SA,Longirod - CAD SA,Ch. Des Torches 3,0223681775,https://www.romande-energie.ch/images/files/communes/chauffage_a_distance/Chauffage-a-distance-Longirod.pdf,,2000,1.2,1300,62,1.25,5,1,103,2509258.499995288,1149969.7996875069
tn888,Fernwärme Visp,3930,Visp,Fernwärme Visp AG,EnAlpin,Bahnhofplatz 1b<br />3930 Visp,0279457581,https://www.enalpin.ch/enalpin/fernwaerme/fernwaerme-visp/,info@enalpin.com,2013,12,20600,144,,14,,103,2634522,1127494
tn890,Holzheizzentrale Birst,6340,Baar,Korporation Baar,Korporation Baar,Ziegelhütte,0417660966,https://www.korporationbaar.ch/taetigkeiten/energie/,info@korporationbaar.ch,1993,0.8,,5,,5,,103,2682914.3999999985,1228301.8000000007
tn999,Wärmeverbund Moos Zürich-Wollishofen,8038,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583192020,https://www.infrawatt.ch/de/node/547,medien@ewz.ch,2001,1.96,3920,,0.72,11,2,103,2682815.6000000015,1242848.1000000015
tn1000,Wärmeverbund Wipkingen,8037,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583192020,https://www.ewz.ch/content/dam/ewz/services/dokumentencenter/heizen-und-kuehlen/dokumente/energieverbunde-im-zuercher-seebecken.pdf,medien@ewz.ch,1999,6,12000,,1.3,15,1,103,2682423.6000000015,1249853.1999999993
tn1157,Wärmeverbund Hofmatt,4460,Gelterkinden,Einwohnergemeinde Gelterkinden,,Marktgasse 8,061 985 2222 ,https://www.gelterkinden.ch,gemeinde@gelterkinden.ch,2007,0.46,,,,5,,102,2631457.5594203803,1256675.3488367596
tn997,Seewasserverbund Fraumünster,8001,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583192020,https://www.ewz.ch/edl/de/home/projekte/seewasserverbunde.html,medien@ewz.ch,2007,2.7,1750,,0.76,10,2,103,2683319.6000081142,1247068.2994157074
tn996,Seewasserverbund Falkenstrasse,8008,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583192020,https://www.ewz.ch/edl/de/home/projekte/seewasserverbunde.html,medien@ewz.ch,2006,2.2,2300,,0.155,10,2,103,2683801.200008139,1246420.1994155673
tn925,Wärmeverbund Flaach,8416,Flaach,Wärmeverbund AG Flaach,Wärmeverbund AG Flaach,Botzengasse 17,0793234089,https://www.waermeverbund-ag.ch/,,2016,1.5,,,,5,20,103,2688336.3999999985,1270309.6000000015
tn899,Abwasserwärmenutzung Hofmatt Hagendorn,6332,Hagendorn,,Luzi Hendry,Hofmatt 72,0434566076,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,luzih@microsoft.com,2014,0.47,746,,,15,,103,2675291.5,1228245.5
tn900,ETH Forschungsstation Chamau,6331,Hünenberg,Baudirektion Kanton Zug,Baudirektion Kanton Zug,Chamau 10,0417805036,https://www.zg.ch/behoerden/baudirektion/addresse/addressblock_detail_view,info.bds@zg.ch,1995,0.55000001,,6,0.5,7,,103,2673390,1228961.5
tn1001,Wärmeversorgung ETH Zentrum / Uni Spital,8092,Zürich,ETH Zürich,Abteilung Betrieb,Kreuzplatz 5,0446338239,https://www.betrieb.ethz.ch,gmz_fernwaerme@ba.ethz.ch,,25,23000,135,85,16,14,103,2683755.1000041333,1247870.1997078771
tn889,Anergy+ Zinal,3961,Zinal,Commune d'Annivierz,Commune d'Annivierz,Case postale 46<br />3961 Vissoie,0274761500,https://www.hevs.ch/fr/hes-so-valais-wallis/actualites/anergy--1er-reseau-anergie-monotube-sans-sonde-geothermique-18763,info@anniviers.org,2017,,,6,,12,5,102,2614434.900000764,1109447.299679428
tn902,Quartierheizung Hofmatt,6315,Oberägeri,Einwohnergemeinde Oberägeri,Einwohnergemeinde Oberägeri,Bachweg 11,0417547020,https://www.oberaegeri.ch/,einwohnergemeinde@oberaegeri.zg.ch,2003,1.10000002,1550,10,0.44999999,2,1,103,2689094.500004461,1221206.9997022592
tn904,Wärmeverbund Steinhausen Zentrum,6312,Steinhausen,WWZ Energie AG,WWZ Energie AG,Chollerstrasse 24,0417484545,https://www.wwz.ch/pressemeldungen/waermeverbund-steinhausen-zentrum.html,info@wwz.ch,2017,,,,,5,2,103,2679176.00000395,1227784.4997036564
tn907,Holzwärmeverbund Menzingen,6313,Menzingen,WWZ Energie AG,WWZ Energie AG,Chollerstrasse 24,0417484545,https://www.wwz.ch,info@wwz.ch,2010,7.2,14000,32,4.4,5,1,103,2686605.5000043246,1226208.7997033135
tn1158,Wärmeverbund Im Eich,4402,Frenkendorf,Bürgergemeinde Fenkendorf,,Hauptstrasse 2,0619013449,http://www.bg-frenkendorf.ch,info@bg-frenkendorf.ch,,,,61,,2,,102,2620448.084945343,1261143.756640282
tn905,Fernwärme Altstadt Zug / Frauensteinmatt,6300,Zug,WWZ Energie AG,WWZ Energie AG,Chollerstrasse 24,0417484545,https://www.wwz.ch,info@wwz.ch,2008,7.4,12200,150,3,5,,103,2681613.00000808,1224069.4994058677
tn856,CAD Les Diablerets,1865,Les Diablerets,Groupe E,GROUPE E DIACAD,Ch des Grandes Isles 7,0263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2013,2.7,2000,30,1.8,5,1,103,2578183.5999988583,1133117.8996841812
tn881,Abwärme Furkatunnel Oberwald,3999,Oberwald,energieregionGoms,energieregionGoms,Postfach 10<br />3985 Münster-Geschinen,0275270101,https://www.energieregiongoms.ch/index.php/projekte/item/20-warmwasser-aus-dem-furkatunnel,info@energieregiongoms.ch,2014,1.372,,,4.65,18,,103,2670698.1999999993,1154242.6000000015
tn908,ARA Adliswil,8134,Adliswil,EKZ,EKZ,Dreikönigsstrasse 18<br />8002 Zürich,0583595111,https://www.hk-gebaeudetechnik.ch/fileadmin/hk-gebaeudetechnik.ch/documents/Bilder/100414_kalte_fernwaerme.pdf,info@ekz.ch,2009,3.5,5000,,,15,,103,2681751.3000000007,1242132.1999999993
tn909,HEA Holzenergie,8910,Affoltern am Albis,HEA Holzenergie AG,HEA Holzenergie AG,Zürichstrasse 147,0447603537,https://heaag.ch,c.pfister@heaag.ch,1995,12.3,22000,170,8.5,5,,103,2676759.3999999985,1237279.6999999993
tn910,EWZ Energiezentrale Zürich-Altstetten,8048,Altstetten,ewz,ewz,Tramstrasse 35<br />8050 Zürich,0583194712,https://www.ewz.ch/altstetten,energieverbund@ewz.ch ,2012,14,14000,,10,15,11,103,2678841.1999999993,1250360.8000000007
tn911,Nahwärmeverbund Andelfingen,8450,Andelfingen,Robert Schaub AG,Robert Schaub AG,Bollenstrasse 7,0523052515,https://www.schaub-ag.ch/bereiche/energieerzeugung-nahwaerme,info@schaub-ag.ch,2013,2.9,,,2.8,5,,103,2692951.3999999985,1272291.6999999993
tn912,Wärmeversorgung Berg am Irchel,8415,Berg am Irchel,Gemeinde Berg am Irchel,Gemeindeverwaltung,Winkel 13,0523181189,https://www.bergamirchel.ch/,gemeinde@bergamirchel.ch,2005,0.9,,,,5,1,103,2687234.6999999993,1269269.8000000007
tn913,Wärmeerzeugung Waffenplatz Reppischtal ZH,8903,Birmensdorf,Hochbauamt Kanton Zürich,Waffenplatzverwaltung Zürich-Reppischtal,Kaserne,0584844422,https://amz.zh.ch/internet/sicherheitsdirektion/amz/de/waffenplatzverwaltung.html,wpl@amz.zh.ch,2017,1.4,2800,10,0.3,15,,103,2674241.5,1246199.1999999993
